ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
213595_s_at	0.607	0.40168407	-0.85098	-5.3709	-0.0649657	CDC42BPA	CDC42 binding protein kinase alpha
44669_at	0.607	0.40176982	-0.850823	-5.371	-0.1556433	SDHAF1	succinate dehydrogenase complex assembly factor 1
210381_s_at	0.607	0.40183425	0.850705	-5.3711	0.066538	CCKBR	cholecystokinin B receptor
208613_s_at	0.607	0.40190211	-0.850581	-5.3712	-0.0950418	FLNB	filamin B
202398_at	0.607	0.40205627	0.850299	-5.3714	0.0811719	C15orf38-AP3S2///AP3S2	C15orf38-AP3S2 readthrough///adaptor related protein complex 3 sigma 2 subunit
216925_s_at	0.607	0.402108	-0.850204	-5.3715	-0.2455072	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
200024_at	0.607	0.40216007	-0.850109	-5.3715	-0.0835965	RPS5	ribosomal protein S5
206291_at	0.607	0.40217504	-0.850082	-5.3716	-0.0557508	NTS	neurotensin
205876_at	0.607	0.40218057	-0.850072	-5.3716	-0.0429025	LIFR	leukemia inhibitory factor receptor alpha
212041_at	0.607	0.40229482	-0.849863	-5.3717	-0.1664954	ATP6V0D1	ATPase H+ transporting V0 subunit d1
206857_s_at	0.607	0.40239265	-0.849684	-5.3719	-0.3437208	FKBP1B	FK506 binding protein 1B
205389_s_at	0.607	0.4024026	-0.849666	-5.3719	-0.2069215	ANK1	ankyrin 1
220792_at	0.607	0.40244551	0.849587	-5.3719	0.0575593	PRDM5	PR/SET domain 5
208742_s_at	0.607	0.40251906	-0.849453	-5.372	-0.0860188	SAP18	Sin3A associated protein 18
203825_at	0.607	0.40254308	-0.849409	-5.3721	-0.1403725	BRD3	bromodomain containing 3
214049_x_at	0.607	0.40268973	-0.849141	-5.3723	-0.1719207	CD7	CD7 molecule
220915_s_at	0.608	0.4027572	-0.849018	-5.3724	-0.0556279		
202159_at	0.608	0.40294007	-0.848684	-5.3726	-0.1079807	FARSA	phenylalanyl-tRNA synthetase alpha subunit
219484_at	0.608	0.40294766	0.84867	-5.3726	0.1189353	HCFC2	host cell factor C2
206261_at	0.608	0.40310423	0.848384	-5.3729	0.0824647	ZNF239	zinc finger protein 239
211188_at	0.608	0.40310995	0.848374	-5.3729	0.082636	CD84	CD84 molecule
37652_at	0.608	0.40311037	-0.848373	-5.3729	-0.1084213	CABIN1	calcineurin binding protein 1
221718_s_at	0.608	0.40316097	0.84828	-5.3729	0.1036496	AKAP13	A-kinase anchoring protein 13
203871_at	0.608	0.40330248	-0.848022	-5.3731	-0.0581149	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3
210382_at	0.608	0.40346314	-0.847729	-5.3734	-0.0776098	SCTR	secretin receptor
216985_s_at	0.608	0.40358938	0.847499	-5.3735	0.1258161	STX3	syntaxin 3
206318_at	0.609	0.40396046	0.846822	-5.374	0.0703086	EPPIN-WFDC6///EPPIN	EPPIN-WFDC6 readthrough///epididymal peptidase inhibitor
200662_s_at	0.609	0.40403118	0.846693	-5.3741	0.1044724	TOMM20	translocase of outer mitochondrial membrane 20
205592_at	0.609	0.40412491	-0.846522	-5.3743	-0.623818	SLC4A1	solute carrier family 4 member 1 (Diego blood group)
210715_s_at	0.609	0.40418172	-0.846418	-5.3744	-0.1635286	SPINT2	serine peptidase inhibitor, Kunitz type 2
221504_s_at	0.609	0.4043668	0.846081	-5.3746	0.0713611	ATP6V1H	ATPase H+ transporting V1 subunit H
206215_at	0.609	0.40438899	-0.846041	-5.3746	-0.0880283	OPCML	opioid binding protein/cell adhesion molecule like
204560_at	0.609	0.40439579	-0.846028	-5.3746	-0.145054	FKBP5	FK506 binding protein 5
220898_at	0.609	0.404405	-0.846012	-5.3747	-0.0453201		
206023_at	0.609	0.40443013	0.845966	-5.3747	0.0790815	NMU	neuromedin U
211543_s_at	0.609	0.40444425	-0.84594	-5.3747	-0.1230242	GRK6	G protein-coupled receptor kinase 6
207148_x_at	0.609	0.40445769	-0.845916	-5.3747	-0.0606027	MYOZ2	myozenin 2
206849_at	0.609	0.40445783	-0.845915	-5.3747	-0.0733308	GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit
206251_s_at	0.609	0.40448433	-0.845867	-5.3748	-0.0478598	AVPR1A	arginine vasopressin receptor 1A
212243_at	0.609	0.40461539	0.845628	-5.375	0.1377708	GCOM1///POLR2M	GRINL1A complex locus 1///RNA polymerase II subunit M
220514_at	0.61	0.40476547	-0.845355	-5.3752	-0.0826539		
222060_at	0.61	0.40494596	-0.845026	-5.3754	-0.0690639	KRT8P12	keratin 8 pseudogene 12
202063_s_at	0.61	0.40495814	0.845004	-5.3754	0.0953478	SEL1L	SEL1L ERAD E3 ligase adaptor subunit
212894_at	0.61	0.40496257	0.844996	-5.3754	0.1502575	SUPV3L1	Suv3 like RNA helicase
210774_s_at	0.61	0.40515528	0.844645	-5.3757	0.1308045	NCOA4	nuclear receptor coactivator 4
215228_at	0.61	0.40519086	-0.844581	-5.3757	-0.0556967	NHLH2	nescient helix-loop-helix 2
212262_at	0.61	0.4052157	0.844535	-5.3758	0.1134441	QKI	QKI, KH domain containing RNA binding
220259_at	0.61	0.4053962	-0.844207	-5.376	-0.0606059	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
219872_at	0.61	0.40545604	0.844098	-5.3761	0.21126	FAM198B	family with sequence similarity 198 member B
208658_at	0.61	0.40546155	0.844088	-5.3761	0.0784838	PDIA4	protein disulfide isomerase family A member 4
212735_at	0.61	0.40548441	0.844046	-5.3762	0.0699721	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
206326_at	0.61	0.40550168	-0.844015	-5.3762	-0.0555643	GRP	gastrin releasing peptide
205368_at	0.61	0.40555387	-0.84392	-5.3762	-0.0799569	FAM131B	family with sequence similarity 131 member B
33767_at	0.61	0.4056773	-0.843696	-5.3764	-0.0672983	NEFH	neurofilament heavy polypeptide
208623_s_at	0.61	0.40570897	0.843638	-5.3765	0.0874474	EZR	ezrin
200950_at	0.61	0.40572842	-0.843603	-5.3765	-0.0985282	ARPC1A	actin related protein 2/3 complex subunit 1A
210387_at	0.61	0.40574014	-0.843581	-5.3765	-0.3585867	HIST1H2BJ///HIST1H2BG	histone cluster 1, H2bj///histone cluster 1, H2bg
203626_s_at	0.61	0.40574495	0.843573	-5.3765	0.0667616	SKP2	S-phase kinase-associated protein 2, E3 ubiquitin protein ligase
204823_at	0.61	0.40583707	-0.843405	-5.3766	-0.0783523	NAV3	neuron navigator 3
207253_s_at	0.61	0.40584244	0.843395	-5.3766	0.0740407	UBN1	ubinuclein 1
217016_x_at	0.61	0.40586826	-0.843348	-5.3767	-0.0619142	TMEM212	transmembrane protein 212
217221_x_at	0.61	0.40586966	0.843346	-5.3767	0.0999821	RBM10	RNA binding motif protein 10
202231_at	0.61	0.40590367	0.843284	-5.3767	0.1060503	EIF3M	eukaryotic translation initiation factor 3 subunit M
206267_s_at	0.61	0.40593928	0.843219	-5.3768	0.1609451	MATK	megakaryocyte-associated tyrosine kinase
215362_at	0.61	0.40594896	-0.843202	-5.3768	-0.0628019		
208991_at	0.61	0.40599427	-0.843119	-5.3769	-0.1285526	STAT3	signal transducer and activator of transcription 3
217876_at	0.61	0.4060022	-0.843105	-5.3769	-0.0894655	GTF3C5	general transcription factor IIIC subunit 5
217708_x_at	0.61	0.40601982	-0.843073	-5.3769	-0.084122		
216576_x_at	0.61	0.40607878	-0.842966	-5.377	-0.2002331	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
214901_at	0.61	0.40614404	-0.842847	-5.3771	-0.0867317	ZNF8	zinc finger protein 8
213249_at	0.61	0.40614579	-0.842844	-5.3771	-0.0603484	FBXL7	F-box and leucine rich repeat protein 7
208822_s_at	0.61	0.40615617	0.842825	-5.3771	0.0662734	DAP3	death associated protein 3
208459_s_at	0.61	0.40627627	0.842607	-5.3772	0.0790544	XPO7	exportin 7
203163_at	0.61	0.40631058	-0.842545	-5.3773	-0.1313541	KATNB1	katanin regulatory subunit B1
217338_at	0.61	0.40632419	-0.84252	-5.3773	-0.0811258	KRT19P2	keratin 19 pseudogene 2
211876_x_at	0.61	0.40635479	-0.842464	-5.3773	-0.0732385	PCDHGA3///PCDHGA5///PCDHGA6///PCDHGA10///PCDHGA11///PCDHGA12///PCDHGC3	protocadherin gamma subfamily A, 3///protocadherin gamma subfamily A, 5///protocadherin gamma subfamily A, 6///protocadherin gamma subfamily A, 10///protocadherin gamma subfamily A, 11///protocadherin gamma subfamily A, 12///protocadherin gamma subfamily C, 3
210536_s_at	0.611	0.40647057	-0.842254	-5.3775	-0.081069	SPAM1	sperm adhesion molecule 1
206029_at	0.611	0.40661512	-0.841992	-5.3777	-0.0496371	ANKRD1	ankyrin repeat domain 1
216153_x_at	0.611	0.40666795	0.841896	-5.3778	0.1001406	RECK	reversion inducing cysteine rich protein with kazal motifs
206694_at	0.611	0.40667959	-0.841874	-5.3778	-0.09491	PNLIPRP1	pancreatic lipase related protein 1
221867_at	0.611	0.40687547	0.841519	-5.3781	0.1042373	N4BP1	NEDD4 binding protein 1
207751_at	0.611	0.40687758	-0.841515	-5.3781	-0.0748499	PRO2949	uncharacterized protein PRO2949
214604_at	0.611	0.40689069	-0.841491	-5.3781	-0.0666468	HOXD11	homeobox D11
205966_at	0.611	0.40693492	0.841411	-5.3781	0.0651499	TAF13	TATA-box binding protein associated factor 13
208753_s_at	0.611	0.40705715	0.841189	-5.3783	0.1049353	NAP1L1	nucleosome assembly protein 1 like 1
207614_s_at	0.611	0.40714488	0.84103	-5.3784	0.1362039	CUL1	cullin 1
217049_x_at	0.611	0.40725406	-0.840832	-5.3786	-0.0585756	PCDH11Y///PCDH11X	protocadherin 11 Y-linked///protocadherin 11 X-linked
203066_at	0.611	0.40728785	0.840771	-5.3786	0.1488899	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15
212711_at	0.611	0.40736351	0.840633	-5.3787	0.1024573	CAMSAP1	calmodulin regulated spectrin associated protein 1
204439_at	0.611	0.40739231	-0.840581	-5.3788	-0.3748492	IFI44L	interferon induced protein 44 like
203187_at	0.612	0.4075225	-0.840345	-5.3789	-0.0948851	DOCK1	dedicator of cytokinesis 1
211163_s_at	0.612	0.4075529	-0.84029	-5.379	-0.2377418	TNFRSF10C	TNF receptor superfamily member 10c
208190_s_at	0.612	0.4075987	-0.840207	-5.379	-0.1544321	LSR	lipolysis stimulated lipoprotein receptor
204764_at	0.612	0.40761891	0.84017	-5.3791	0.0914887	CHURC1-FNTB///FNTB	CHURC1-FNTB readthrough///farnesyltransferase, CAAX box, beta
219750_at	0.612	0.40773291	0.839964	-5.3792	0.0664153	TMEM144	transmembrane protein 144
218403_at	0.612	0.40783498	-0.839779	-5.3794	-0.0803017	TRIAP1	TP53 regulated inhibitor of apoptosis 1
203151_at	0.612	0.40787429	-0.839707	-5.3794	-0.1909074	MAP1A	microtubule associated protein 1A
216997_x_at	0.612	0.40788442	0.839689	-5.3794	0.1374256	TLE4	transducin like enhancer of split 4
209631_s_at	0.612	0.40792667	-0.839612	-5.3795	-0.0454694	SEL1L2///GPR37	SEL1L2 ERAD E3 ligase adaptor subunit///G protein-coupled receptor 37
213947_s_at	0.612	0.40801393	0.839454	-5.3796	0.0955523	NUP210	nucleoporin 210
207569_at	0.612	0.40824267	-0.83904	-5.3799	-0.0711757	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase
208572_at	0.612	0.40832023	-0.838899	-5.38	-0.0806255	HIST3H3	histone cluster 3, H3
205080_at	0.612	0.40834649	0.838852	-5.3801	0.0702364	RARB	retinoic acid receptor beta
212196_at	0.612	0.40838158	0.838788	-5.3801	0.1885755	IL6ST	interleukin 6 signal transducer
208319_s_at	0.613	0.40867323	0.83826	-5.3805	0.2167111	RBM3	RNA binding motif (RNP1, RRM) protein 3
207731_at	0.613	0.40868396	0.838241	-5.3805	0.0536556		
209137_s_at	0.613	0.40877107	0.838083	-5.3806	0.0835115	USP10	ubiquitin specific peptidase 10
219520_s_at	0.613	0.40881952	0.837996	-5.3807	0.068714	WWC3	WWC family member 3
211908_x_at	0.613	0.40887498	-0.837895	-5.3808	-0.1295073	IGK	immunoglobulin kappa locus
214600_at	0.613	0.40892684	-0.837801	-5.3809	-0.0521634	TEAD1	TEA domain transcription factor 1
221724_s_at	0.613	0.40894962	-0.83776	-5.3809	-0.1637696	CLEC4A	C-type lectin domain family 4 member A
220050_at	0.613	0.40902423	-0.837625	-5.381	-0.0893228	SPACA9	sperm acrosome associated 9
216081_at	0.613	0.4091735	-0.837355	-5.3812	-0.0728339	LAMA4	laminin subunit alpha 4
201812_s_at	0.613	0.40920679	0.837295	-5.3812	0.0875824	C4orf46///TOMM7	chromosome 4 open reading frame 46///translocase of outer mitochondrial membrane 7
205743_at	0.613	0.40936809	-0.837003	-5.3815	-0.0810244	STAC	SH3 and cysteine rich domain
212052_s_at	0.613	0.40944422	-0.836866	-5.3816	-0.1101836	TBC1D9B	TBC1 domain family member 9B
218212_s_at	0.614	0.40954916	0.836676	-5.3817	0.1022494	MOCS2	molybdenum cofactor synthesis 2
209977_at	0.614	0.40961142	-0.836563	-5.3818	-0.0695216	PLG	plasminogen
221470_s_at	0.614	0.40968732	0.836426	-5.3819	0.0474861	IL37	interleukin 37
212626_x_at	0.614	0.40969181	0.836418	-5.3819	0.0851917	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
210390_s_at	0.614	0.40974508	0.836322	-5.382	0.0555921	CCL15-CCL14///CCL15	CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 15
220701_at	0.614	0.40987234	0.836092	-5.3821	0.0686391	LINC00216	long intergenic non-protein coding RNA 216
214780_s_at	0.614	0.40997332	-0.835909	-5.3823	-0.0836883	MYO9B	myosin IXB
221485_at	0.614	0.40999889	0.835863	-5.3823	0.1777227	B4GALT5	beta-1,4-galactosyltransferase 5
207706_at	0.614	0.41005339	-0.835765	-5.3824	-0.0500712	USH2A	usherin
203850_s_at	0.614	0.41010057	-0.835679	-5.3825	-0.058436	KIF1A	kinesin family member 1A
210573_s_at	0.614	0.41010667	0.835668	-5.3825	0.0703402	POLR3C	RNA polymerase III subunit C
219035_s_at	0.614	0.41028889	0.835339	-5.3827	0.1132315	RNF34	ring finger protein 34
201751_at	0.614	0.41031246	0.835297	-5.3827	0.1356515	JOSD1	Josephin domain containing 1
219301_s_at	0.614	0.41032865	-0.835268	-5.3828	-0.1181261	CNTNAP2	contactin associated protein-like 2
203980_at	0.614	0.41044198	-0.835063	-5.3829	-0.0597972	FABP4	fatty acid binding protein 4
221705_s_at	0.614	0.41049331	0.83497	-5.383	0.1238624	SIKE1	suppressor of IKBKE 1
201599_at	0.615	0.4106581	0.834673	-5.3832	0.0946766	OAT	ornithine aminotransferase
205956_x_at	0.615	0.41067319	-0.834646	-5.3832	-0.0709229	PSMC3IP	PSMC3 interacting protein
204804_at	0.615	0.41073009	-0.834543	-5.3833	-0.0954146	TRIM21	tripartite motif containing 21
208146_s_at	0.615	0.4108398	-0.834345	-5.3835	-0.175475	CPVL	carboxypeptidase, vitellogenic like
220242_x_at	0.615	0.41098327	0.834086	-5.3836	0.1267624	ZNF701	zinc finger protein 701
222171_s_at	0.615	0.41105228	-0.833962	-5.3837	-0.0905181	PKNOX2	PBX/knotted 1 homeobox 2
217430_x_at	0.615	0.4110819	-0.833908	-5.3838	-0.1047686	COL1A1	collagen type I alpha 1 chain
203867_s_at	0.615	0.41111134	-0.833855	-5.3838	-0.105745	NLE1	notchless homolog 1
212439_at	0.615	0.41111267	-0.833853	-5.3838	-0.1017546	IP6K1	inositol hexakisphosphate kinase 1
220167_s_at	0.615	0.41113499	-0.833813	-5.3838	-0.1215043	TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3	TP53 target 3B///TP53 target 3D///TP53 target 3C///TP53 target 3
205776_at	0.615	0.41114603	0.833793	-5.3839	0.1487246	FMO5	flavin containing monooxygenase 5
218382_s_at	0.615	0.41116834	-0.833753	-5.3839	-0.0876076	U2AF2	U2 small nuclear RNA auxiliary factor 2
216347_s_at	0.615	0.41119692	0.833701	-5.3839	0.099296	PPP1R13B	protein phosphatase 1 regulatory subunit 13B
222233_s_at	0.615	0.41121634	0.833666	-5.384	0.1478581	DCLRE1C	DNA cross-link repair 1C
222214_at	0.615	0.4112528	0.8336	-5.384	0.1489636		
218483_s_at	0.615	0.41126723	0.833574	-5.384	0.0795819	IFT46	intraflagellar transport 46
211031_s_at	0.615	0.41133562	-0.833451	-5.3841	-0.1893869	CLIP2	CAP-Gly domain containing linker protein 2
213685_at	0.615	0.41137347	0.833383	-5.3842	0.0945143	TCEB3-AS1	TCEB3 antisense RNA 1
214430_at	0.615	0.41140308	-0.833329	-5.3842	-0.1435583	GLA	galactosidase alpha
207392_x_at	0.615	0.4114253	0.833289	-5.3842	0.0577255	UGT2B15	UDP glucuronosyltransferase family 2 member B15
221463_at	0.615	0.41147977	-0.833191	-5.3843	-0.0714505	CCL24	C-C motif chemokine ligand 24
208592_s_at	0.615	0.41150955	-0.833137	-5.3844	-0.1180636	CD1E	CD1e molecule
214408_s_at	0.615	0.41161871	-0.832941	-5.3845	-0.0769538	RFPL1S///RFPL3S	RFPL1 antisense RNA 1///RFPL3 antisense
217525_at	0.615	0.41166198	-0.832863	-5.3846	-0.0547742	OLFML1	olfactomedin like 1
214998_at	0.615	0.41182212	-0.832574	-5.3848	-0.0517472	AAK1	AP2 associated kinase 1
206841_at	0.615	0.41185054	-0.832523	-5.3848	-0.0594578	PDE6H	phosphodiesterase 6H
206801_at	0.615	0.411888	-0.832456	-5.3849	-0.0776357	NPPB	natriuretic peptide B
211912_at	0.616	0.41202861	-0.832202	-5.3851	-0.0856265	MERTK	MER proto-oncogene, tyrosine kinase
219253_at	0.616	0.41209298	0.832086	-5.3851	0.1176046	TMEM185B	transmembrane protein 185B
217085_at	0.616	0.41210253	0.832069	-5.3852	0.0419579		
215161_at	0.616	0.41211529	-0.832046	-5.3852	-0.0647149	CAMK1G	calcium/calmodulin dependent protein kinase IG
201901_s_at	0.616	0.41217551	0.831938	-5.3852	0.0705722	YY1	YY1 transcription factor
210479_s_at	0.616	0.41217961	0.83193	-5.3853	0.1802451	RORA	RAR related orphan receptor A
207320_x_at	0.616	0.41221138	0.831873	-5.3853	0.0755087	STAU1	staufen double-stranded RNA binding protein 1
214319_at	0.616	0.41236728	-0.831593	-5.3855	-0.060915	FRY	FRY microtubule binding protein
205225_at	0.616	0.41238493	0.831561	-5.3855	0.06487	ESR1	estrogen receptor 1
212992_at	0.616	0.41238863	0.831554	-5.3855	0.0534005	AHNAK2	AHNAK nucleoprotein 2
201207_at	0.616	0.41244603	-0.831451	-5.3856	-0.0917511	TNFAIP1	TNF alpha induced protein 1
203348_s_at	0.616	0.4124515	-0.831441	-5.3856	-0.0815711	ETV5	ETS variant 5
208715_at	0.616	0.41247088	0.831406	-5.3856	0.0807184	TMCO1	transmembrane and coiled-coil domains 1
204348_s_at	0.616	0.41248214	-0.831386	-5.3857	-0.1058362	LOC100507855///AK4	adenylate kinase 4, mitochondrial-like///adenylate kinase 4
208784_s_at	0.616	0.41254896	-0.831266	-5.3858	-0.1102808	KLHDC3	kelch domain containing 3
209408_at	0.616	0.41258361	-0.831203	-5.3858	-0.0961338	KIF2C	kinesin family member 2C
220638_s_at	0.616	0.41259894	-0.831176	-5.3858	-0.0750399	CBLC	Cbl proto-oncogene C
215865_at	0.616	0.41264777	-0.831088	-5.3859	-0.0853526	SYT12	synaptotagmin 12
214926_at	0.616	0.41267755	-0.831034	-5.3859	-0.0747075	SPTAN1	spectrin alpha, non-erythrocytic 1
201671_x_at	0.616	0.41268581	0.831019	-5.3859	0.1931483	USP14	ubiquitin specific peptidase 14
220706_at	0.616	0.4127086	-0.830978	-5.386	-0.0604946	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
217373_x_at	0.616	0.41277459	-0.83086	-5.3861	-0.0925744	MDM2	MDM2 proto-oncogene
219310_at	0.616	0.41286995	-0.830688	-5.3862	-0.0768438	SYNDIG1	synapse differentiation inducing 1
216638_s_at	0.616	0.41293622	-0.830569	-5.3863	-0.052909	PRLR	prolactin receptor
213884_s_at	0.616	0.41293951	-0.830563	-5.3863	-0.0613104	TRIM3	tripartite motif containing 3
214507_s_at	0.616	0.41295976	0.830527	-5.3863	0.0908391	EXOSC2	exosome component 2
207379_at	0.616	0.41296299	-0.830521	-5.3863	-0.0632592	EDIL3	EGF like repeats and discoidin domains 3
218934_s_at	0.616	0.41299287	-0.830467	-5.3863	-0.0554873	HSPB7	heat shock protein family B (small) member 7
203949_at	0.616	0.41301667	0.830424	-5.3864	0.2785494	MPO	myeloperoxidase
219777_at	0.616	0.41305405	0.830357	-5.3864	0.1438077	GIMAP6	GTPase, IMAP family member 6
218198_at	0.616	0.41310503	0.830265	-5.3865	0.0740674	DHX32	DEAH-box helicase 32 (putative)
212190_at	0.616	0.41324062	0.830022	-5.3867	0.1958093	SERPINE2	serpin family E member 2
202708_s_at	0.616	0.41333939	-0.829844	-5.3868	-0.2329465	HIST2H2BE	histone cluster 2, H2be
214587_at	0.616	0.41335496	-0.829816	-5.3868	-0.047375	COL8A1	collagen type VIII alpha 1 chain
220939_s_at	0.616	0.41336987	0.829789	-5.3869	0.1286306	DPP8	dipeptidyl peptidase 8
210179_at	0.616	0.41339833	-0.829738	-5.3869	-0.061448	KCNJ13	potassium voltage-gated channel subfamily J member 13
217979_at	0.616	0.41340037	0.829735	-5.3869	0.1532058	TSPAN13	tetraspanin 13
207588_at	0.616	0.41342398	-0.829692	-5.3869	-0.0466963		
214485_at	0.616	0.41347611	-0.829598	-5.387	-0.0621281	ODF1	outer dense fiber of sperm tails 1
209279_s_at	0.616	0.41350458	-0.829547	-5.387	-0.1155912	NSDHL	NAD(P) dependent steroid dehydrogenase-like
209552_at	0.616	0.41353818	-0.829487	-5.3871	-0.0713452	PAX8	paired box 8
213473_at	0.616	0.4135718	0.829426	-5.3871	0.0944163	BRAP	BRCA1 associated protein
218654_s_at	0.616	0.41361483	-0.829349	-5.3872	-0.0864999	MRPS33	mitochondrial ribosomal protein S33
203768_s_at	0.616	0.41361897	0.829342	-5.3872	0.0828291	STS	steroid sulfatase (microsomal), isozyme S
209642_at	0.616	0.41363279	0.829317	-5.3872	0.097796	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
210262_at	0.616	0.41369418	0.829207	-5.3873	0.0798445	CRISP2	cysteine rich secretory protein 2
220647_s_at	0.616	0.41369754	-0.829201	-5.3873	-0.0977283	COA4	cytochrome c oxidase assembly factor 4 homolog
221829_s_at	0.616	0.41376249	0.829084	-5.3874	0.119005	TNPO1	transportin 1
200983_x_at	0.616	0.4137655	0.829079	-5.3874	0.1433232	CD59	CD59 molecule
220690_s_at	0.616	0.41386683	-0.828897	-5.3875	-0.113533	DHRS7B	dehydrogenase/reductase 7B
219126_at	0.616	0.41390653	0.828825	-5.3876	0.1171897	PHF10	PHD finger protein 10
205098_at	0.616	0.41399311	-0.82867	-5.3877	-0.2083074	CCR1	C-C motif chemokine receptor 1
208387_s_at	0.616	0.41399312	-0.82867	-5.3877	-0.0602922	MMP24	matrix metallopeptidase 24
216031_x_at	0.616	0.41404501	-0.828577	-5.3878	-0.0787752	HN1L	hematological and neurological expressed 1 like
222190_s_at	0.616	0.41408907	-0.828497	-5.3878	-0.103917	C16orf58	chromosome 16 open reading frame 58
202621_at	0.616	0.41417567	-0.828342	-5.3879	-0.0783909	IRF3	interferon regulatory factor 3
203707_at	0.616	0.41420972	0.828281	-5.388	0.0726267	LINC00921///ZNF263	long intergenic non-protein coding RNA 921///zinc finger protein 263
218457_s_at	0.617	0.41434141	0.828045	-5.3881	0.0672435	DNMT3A	DNA methyltransferase 3 alpha
215351_at	0.617	0.41435293	0.828024	-5.3882	0.1512603	RTCA	RNA 3'-terminal phosphate cyclase
217177_s_at	0.617	0.41439543	-0.827948	-5.3882	-0.0525455	PTPRB	protein tyrosine phosphatase, receptor type B
211816_x_at	0.617	0.41449369	0.827771	-5.3884	0.2047546	FCAR	Fc fragment of IgA receptor
